"ngay_mo_phong","sku","ten_san_pham","nhan_hang","nhom_hang","quy_cach","don_vi","gia_vnd","vi_tri_ke","vi_tri_kho","bao_quan","ma_lo","ngay_san_xuat","ngay_nhap","han_su_dung","kho_du_tru","ke_ban","cho_len_ke","dang_tren_xe","cach_ly_hong","cach_ly_het_han"
"2026-09-14","SKU-2436","Khăn giấy hộp 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2436-L02","2026-08-05","2026-09-11","","24","8","0","0","0","0"
"2026-09-14","SKU-2436","Khăn giấy hộp 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2436-L03","2026-07-26","2026-09-09","","15","0","0","0","0","0"
"2026-09-14","SKU-2437","Khăn giấy rút 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","93000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2437-L01","2026-08-15","2026-09-13","","4","3","0","0","0","0"
"2026-09-14","SKU-2437","Khăn giấy rút 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","93000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2437-L02","2026-08-05","2026-09-11","","12","2","0","0","0","0"
"2026-09-14","SKU-2437","Khăn giấy rút 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","93000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2437-L03","2026-07-26","2026-09-09","","8","0","0","0","0","0"
"2026-09-14","SKU-2438","Khăn giấy bỏ túi 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","94000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2438-L01","2026-08-15","2026-09-13","","5","4","0","0","0","0"
"2026-09-14","SKU-2438","Khăn giấy bỏ túi 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","94000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2438-L02","2026-08-05","2026-09-11","","12","2","0","0","0","0"
"2026-09-14","SKU-2438","Khăn giấy bỏ túi 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","94000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2438-L03","2026-07-26","2026-09-09","","8","0","0","0","0","0"
"2026-09-14","SKU-2439","Giấy lau bếp 12 cuộn","An Gia","Giấy & đồ dùng gia đình","12 cuộn","gói","95000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2439-L01","2026-08-15","2026-09-13","","5","5","0","0","0","0"
"2026-09-14","SKU-2439","Giấy lau bếp 12 cuộn","An Gia","Giấy & đồ dùng gia đình","12 cuộn","gói","95000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2439-L02","2026-08-05","2026-09-11","","13","2","0","0","0","0"
"2026-09-14","SKU-2439","Giấy lau bếp 12 cuộn","An Gia","Giấy & đồ dùng gia đình","12 cuộn","gói","95000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2439-L03","2026-07-26","2026-09-09","","8","0","0","0","0","0"
"2026-09-14","SKU-2440","Túi rác cỡ nhỏ 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","96500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2440-L01","2026-08-15","2026-09-13","","5","5","0","0","0","0"
"2026-09-14","SKU-2440","Túi rác cỡ nhỏ 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","96500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2440-L02","2026-08-05","2026-09-11","","13","3","0","0","0","0"
"2026-09-14","SKU-2440","Túi rác cỡ nhỏ 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","96500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2440-L03","2026-07-26","2026-09-09","","9","0","0","0","0","0"
"2026-09-14","SKU-2441","Túi rác cỡ vừa 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","97500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2441-L01","2026-08-15","2026-09-13","","6","11","0","0","0","0"
"2026-09-14","SKU-2441","Túi rác cỡ vừa 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","97500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2441-L02","2026-08-05","2026-09-11","","16","6","0","0","0","0"
"2026-09-14","SKU-2441","Túi rác cỡ vừa 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","97500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2441-L03","2026-07-26","2026-09-09","","10","0","0","0","0","0"
"2026-09-14","SKU-2442","Túi rác cỡ lớn 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","98500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2442-L01","2026-08-15","2026-09-13","","1","6","0","0","0","0"
"2026-09-14","SKU-2442","Túi rác cỡ lớn 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","98500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2442-L02","2026-08-05","2026-09-11","","4","4","0","0","0","0"
"2026-09-14","SKU-2442","Túi rác cỡ lớn 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","98500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2442-L03","2026-07-26","2026-09-09","","4","0","0","0","0","0"
"2026-09-14","SKU-2443","Túi đựng thực phẩm 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2443-L01","2026-08-15","2026-09-13","","2","7","0","0","0","0"
"2026-09-14","SKU-2443","Túi đựng thực phẩm 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2443-L02","2026-08-05","2026-09-11","","5","4","0","0","0","0"
"2026-09-14","SKU-2443","Túi đựng thực phẩm 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2443-L03","2026-07-26","2026-09-09","","3","0","0","0","0","0"
"2026-09-14","SKU-2444","Giấy nến Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","93000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2444-L01","2026-08-15","2026-09-13","","2","8","0","0","0","0"
"2026-09-14","SKU-2444","Giấy nến Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","93000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2444-L02","2026-08-05","2026-09-11","","5","4","0","0","0","0"
"2026-09-14","SKU-2444","Giấy nến Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","93000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2444-L03","2026-07-26","2026-09-09","","4","0","0","0","0","0"
"2026-09-14","SKU-2445","Giấy bạc Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","94000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2445-L01","2026-08-15","2026-09-13","","2","8","0","0","0","0"
"2026-09-14","SKU-2445","Giấy bạc Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","94000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2445-L02","2026-08-05","2026-09-11","","6","5","0","0","0","0"
"2026-09-14","SKU-2445","Giấy bạc Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","94000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2445-L03","2026-07-26","2026-09-09","","4","0","0","0","0","0"
"2026-09-14","SKU-2446","Màng bọc thực phẩm Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","95000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2446-L01","2026-08-15","2026-09-13","","7","14","0","0","0","0"
"2026-09-14","SKU-2446","Màng bọc thực phẩm Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","95000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2446-L02","2026-08-05","2026-09-11","","18","8","0","0","0","0"
"2026-09-14","SKU-2446","Màng bọc thực phẩm Cuộn 50 m","An Gia","Giấy & đồ dùng gia đình","Cuộn 50 m","gói","95000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2446-L03","2026-07-26","2026-09-09","","12","0","0","0","0","0"
"2026-09-14","SKU-2447","Miếng rửa chén 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","96500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2447-L01","2026-08-15","2026-09-13","","2","9","0","0","0","0"
"2026-09-14","SKU-2447","Miếng rửa chén 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","96500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2447-L02","2026-08-05","2026-09-11","","7","6","0","0","0","0"
"2026-09-14","SKU-2447","Miếng rửa chén 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","96500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2447-L03","2026-07-26","2026-09-09","","5","0","0","0","0","0"
"2026-09-14","SKU-2448","Găng tay gia dụng 5 đôi","An Gia","Giấy & đồ dùng gia đình","5 đôi","gói","97500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2448-L01","2026-08-15","2026-09-13","","3","10","0","0","0","0"
"2026-09-14","SKU-2448","Găng tay gia dụng 5 đôi","An Gia","Giấy & đồ dùng gia đình","5 đôi","gói","97500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2448-L02","2026-08-05","2026-09-11","","7","6","0","0","0","0"
"2026-09-14","SKU-2448","Găng tay gia dụng 5 đôi","An Gia","Giấy & đồ dùng gia đình","5 đôi","gói","97500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2448-L03","2026-07-26","2026-09-09","","5","0","0","0","0","0"
"2026-09-14","SKU-2449","Ly giấy 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","98500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2449-L01","2026-08-15","2026-09-13","","3","3","0","0","0","0"
"2026-09-14","SKU-2449","Ly giấy 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","98500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2449-L02","2026-08-05","2026-09-11","","8","2","0","0","0","0"
"2026-09-14","SKU-2449","Ly giấy 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","98500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2449-L03","2026-07-26","2026-09-09","","5","0","0","0","0","0"
"2026-09-14","SKU-2450","Ống hút giấy 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2450-L01","2026-08-15","2026-09-13","","3","4","0","0","0","0"
"2026-09-14","SKU-2450","Ống hút giấy 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2450-L02","2026-08-05","2026-09-11","","8","2","0","0","0","0"
"2026-09-14","SKU-2450","Ống hút giấy 100 cái","An Gia","Giấy & đồ dùng gia đình","100 cái","gói","100000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2450-L03","2026-07-26","2026-09-09","","6","0","0","0","0","0"
"2026-09-14","SKU-2451","Giấy vệ sinh cuộn 2 cuộn","Lành Việt","Giấy & đồ dùng gia đình","2 cuộn","gói","29000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2451-L01","2026-08-15","2026-09-13","","8","11","0","0","0","0"
"2026-09-14","SKU-2451","Giấy vệ sinh cuộn 2 cuộn","Lành Việt","Giấy & đồ dùng gia đình","2 cuộn","gói","29000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2451-L02","2026-08-05","2026-09-11","","21","7","0","0","0","0"
"2026-09-14","SKU-2451","Giấy vệ sinh cuộn 2 cuộn","Lành Việt","Giấy & đồ dùng gia đình","2 cuộn","gói","29000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2451-L03","2026-07-26","2026-09-09","","13","0","0","0","0","0"
"2026-09-14","SKU-2452","Khăn giấy hộp 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","30000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2452-L01","2026-08-15","2026-09-13","","3","5","0","0","0","0"
"2026-09-14","SKU-2452","Khăn giấy hộp 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","30000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2452-L02","2026-08-05","2026-09-11","","9","3","0","0","0","0"
"2026-09-14","SKU-2452","Khăn giấy hộp 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","30000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2452-L03","2026-07-26","2026-09-09","","7","0","0","0","0","0"
"2026-09-14","SKU-2453","Khăn giấy rút 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","31500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2453-L01","2026-08-15","2026-09-13","","4","6","0","0","0","0"
"2026-09-14","SKU-2453","Khăn giấy rút 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","31500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2453-L02","2026-08-05","2026-09-11","","10","3","0","0","0","0"
"2026-09-14","SKU-2453","Khăn giấy rút 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","31500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2453-L03","2026-07-26","2026-09-09","","6","0","0","0","0","0"
"2026-09-14","SKU-2454","Khăn giấy bỏ túi 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","32500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2454-L01","2026-08-15","2026-09-13","","4","6","0","0","0","0"
"2026-09-14","SKU-2454","Khăn giấy bỏ túi 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","32500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2454-L02","2026-08-05","2026-09-11","","10","4","0","0","0","0"
"2026-09-14","SKU-2454","Khăn giấy bỏ túi 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","32500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2454-L03","2026-07-26","2026-09-09","","7","0","0","0","0","0"
"2026-09-14","SKU-2455","Giấy lau bếp 2 cuộn","Lành Việt","Giấy & đồ dùng gia đình","2 cuộn","gói","33500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2455-L01","2026-08-15","2026-09-13","","4","7","0","0","0","0"
"2026-09-14","SKU-2455","Giấy lau bếp 2 cuộn","Lành Việt","Giấy & đồ dùng gia đình","2 cuộn","gói","33500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2455-L02","2026-08-05","2026-09-11","","11","4","0","0","0","0"
"2026-09-14","SKU-2455","Giấy lau bếp 2 cuộn","Lành Việt","Giấy & đồ dùng gia đình","2 cuộn","gói","33500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2455-L03","2026-07-26","2026-09-09","","7","0","0","0","0","0"
"2026-09-14","SKU-2456","Túi rác cỡ nhỏ 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","35000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2456-L01","2026-08-15","2026-09-13","","9","14","0","0","0","0"
"2026-09-14","SKU-2456","Túi rác cỡ nhỏ 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","35000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2456-L02","2026-08-05","2026-09-11","","23","9","0","0","0","0"
"2026-09-14","SKU-2456","Túi rác cỡ nhỏ 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","35000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2456-L03","2026-07-26","2026-09-09","","15","0","0","0","0","0"
"2026-09-14","SKU-2457","Túi rác cỡ vừa 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","36000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2457-L01","2026-08-15","2026-09-13","","4","8","0","0","0","0"
"2026-09-14","SKU-2457","Túi rác cỡ vừa 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","36000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2457-L02","2026-08-05","2026-09-11","","12","5","0","0","0","0"
"2026-09-14","SKU-2457","Túi rác cỡ vừa 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","36000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2457-L03","2026-07-26","2026-09-09","","8","0","0","0","0","0"
"2026-09-14","SKU-2458","Túi rác cỡ lớn 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","29000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2458-L01","2026-08-15","2026-09-13","","5","9","0","0","0","0"
"2026-09-14","SKU-2458","Túi rác cỡ lớn 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","29000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2458-L02","2026-08-05","2026-09-11","","12","5","0","0","0","0"
"2026-09-14","SKU-2458","Túi rác cỡ lớn 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","29000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2458-L03","2026-07-26","2026-09-09","","8","0","0","0","0","0"
"2026-09-14","SKU-2459","Túi đựng thực phẩm 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","30000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2459-L01","2026-08-15","2026-09-13","","5","9","0","0","0","0"
"2026-09-14","SKU-2459","Túi đựng thực phẩm 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","30000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2459-L02","2026-08-05","2026-09-11","","13","6","0","0","0","0"
"2026-09-14","SKU-2459","Túi đựng thực phẩm 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","30000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2459-L03","2026-07-26","2026-09-09","","8","0","0","0","0","0"
"2026-09-14","SKU-2460","Giấy nến Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","31500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2460-L01","2026-08-15","2026-09-13","","5","10","0","0","0","0"
"2026-09-14","SKU-2460","Giấy nến Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","31500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2460-L02","2026-08-05","2026-09-11","","13","6","0","0","0","0"
"2026-09-14","SKU-2460","Giấy nến Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","31500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2460-L03","2026-07-26","2026-09-09","","9","0","0","0","0","0"
"2026-09-14","SKU-2461","Giấy bạc Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","32500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2461-L01","2026-08-15","2026-09-13","","6","12","0","0","0","0"
"2026-09-14","SKU-2461","Giấy bạc Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","32500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2461-L02","2026-08-05","2026-09-11","","15","7","0","0","0","0"
"2026-09-14","SKU-2461","Giấy bạc Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","32500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2461-L03","2026-07-26","2026-09-09","","10","0","0","0","0","0"
"2026-09-14","SKU-2462","Màng bọc thực phẩm Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","33500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2462-L01","2026-08-15","2026-09-13","","1","4","0","0","0","0"
"2026-09-14","SKU-2462","Màng bọc thực phẩm Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","33500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2462-L02","2026-08-05","2026-09-11","","4","2","0","0","0","0"
"2026-09-14","SKU-2462","Màng bọc thực phẩm Cuộn 5 m","Lành Việt","Giấy & đồ dùng gia đình","Cuộn 5 m","gói","33500","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2462-L03","2026-07-26","2026-09-09","","4","0","0","0","0","0"
"2026-09-14","SKU-2463","Miếng rửa chén 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","35000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2463-L01","2026-08-15","2026-09-13","","2","5","0","0","0","0"
"2026-09-14","SKU-2463","Miếng rửa chén 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","35000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2463-L02","2026-08-05","2026-09-11","","5","2","0","0","0","0"
"2026-09-14","SKU-2463","Miếng rửa chén 10 cái","Lành Việt","Giấy & đồ dùng gia đình","10 cái","gói","35000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2463-L03","2026-07-26","2026-09-09","","3","0","0","0","0","0"
"2026-09-14","SKU-2464","Găng tay gia dụng 1 đôi","Lành Việt","Giấy & đồ dùng gia đình","1 đôi","gói","36000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2464-L01","2026-08-15","2026-09-13","","2","5","0","0","0","0"
"2026-09-14","SKU-2464","Găng tay gia dụng 1 đôi","Lành Việt","Giấy & đồ dùng gia đình","1 đôi","gói","36000","B7","KHÔ-14","Kho khô · 15–30°C","SKU-2464-L02","2026-08-05","2026-09-11","","5","3","0","0","0","0"
